chr13	8364258	8364415	RNA5_8S-56
chr13	8365583	8370669	RNA28S-56
chr13	8404622	8418003	RNA45S-57
chr13	8408277	8410146	RNA18S-57
chr13	8411228	8411385	RNA5_8S-57
chr13	8412553	8417639	RNA28S-57
chr13	8451592	8464973	RNA45S-58
chr13	8455247	8457116	RNA18S-58
chr13	8458198	8458355	RNA5_8S-58
chr13	8459523	8464609	RNA28S-58
chr13	8498562	8511943	RNA45S-59
chr13	8502217	8504086	RNA18S-59
chr13	8505168	8505325	RNA5_8S-59
chr13	8506493	8511579	RNA28S-59
chr13	8545532	8558913	RNA45S-60
chr13	8549187	8551056	RNA18S-60
chr13	8552138	8552295	RNA5_8S-60
chr13	8553463	8558549	RNA28S-60
chr13	8592502	8605883	RNA45S-61
chr13	8596157	8598026	RNA18S-61
chr13	8599108	8599265	RNA5_8S-61
chr13	8600433	8605519	RNA28S-61
chr13	8639472	8652853	RNA45S-62
chr13	8643127	8644996	RNA18S-62
chr13	8646078	8646235	RNA5_8S-62
chr13	8647403	8652489	RNA28S-62
chr13	8686442	8699823	RNA45S-63
chr13	8690097	8691966	RNA18S-63
chr13	8693048	8693205	RNA5_8S-63
chr13	8694373	8699459	RNA28S-63
chr13	8733412	8746793	RNA45S-64
chr13	8737067	8738936	RNA18S-64
chr13	8740018	8740175	RNA5_8S-64
chr13	8741343	8746429	RNA28S-64
chr13	8780382	8793763	RNA45S-65
chr13	8784037	8785906	RNA18S-65
chr13	8786988	8787145	RNA5_8S-65
chr13	8788313	8793399	RNA28S-65
chr13	8827352	8840733	RNA45S-66
chr13	8831007	8832876	RNA18S-66
chr13	8833958	8834115	RNA5_8S-66
chr13	8835283	8840369	RNA28S-66
chr13	8874322	8887703	RNA45S-67
chr13	8877977	8879846	RNA18S-67
chr13	8880928	8881085	RNA5_8S-67
chr13	8882253	8887339	RNA28S-67
chr13	8921292	8934673	RNA45S-68
chr13	8924947	8926816	RNA18S-68
chr13	8927898	8928055	RNA5_8S-68
chr13	8929223	8934309	RNA28S-68
chr13	8968262	8981643	RNA45S-69
chr13	8971917	8973786	RNA18S-69
chr13	8974868	8975025	RNA5_8S-69
chr13	8976193	8981279	RNA28S-69
chr13	9015232	9028613	RNA45S-70
chr13	9018887	9020756	RNA18S-70
chr13	9021838	9021995	RNA5_8S-70
chr13	9023163	9028249	RNA28S-70
chr13	9062202	9075583	RNA45S-71
chr13	9065857	9067726	RNA18S-71
chr13	9068808	9068965	RNA5_8S-71
chr13	9070133	9075219	RNA28S-71
chr13	9109172	9122553	RNA45S-72
chr13	9112827	9114696	RNA18S-72
chr13	9115778	9115935	RNA5_8S-72
chr13	9117103	9122189	RNA28S-72
chr13	9155309	9168690	RNA45S-73
chr13	9158964	9160833	RNA18S-73
chr13	9161915	9162072	RNA5_8S-73
chr13	9163240	9168326	RNA28S-73
chr13	9201670	9215006	RNA45S-74
chr13	9205310	9207179	RNA18S-74
chr13	9208261	9208418	RNA5_8S-74
chr13	9209586	9214648	RNA28S-74
chr13	9246540	9259894	RNA45S-75
chr13	9250196	9252065	RNA18S-75
chr13	9253143	9253300	RNA5_8S-75
chr13	9254471	9259539	RNA28S-75
chr13	9295789	9309130	RNA45S-76
chr13	9299442	9301311	RNA18S-76
chr13	9302378	9302535	RNA5_8S-76
chr13	9303703	9308777	RNA28S-76
chr14	2103527	2116889	RNA45S-77
chr14	2107165	2109034	RNA18S-77
chr14	2110112	2110269	RNA5_8S-77
chr14	2111437	2116522	RNA28S-77
chr14	2147806	2161161	RNA45S-78
chr14	2151444	2153313	RNA18S-78
chr14	2154384	2154541	RNA5_8S-78
chr14	2155709	2160794	RNA28S-78
chr14	2192078	2205433	RNA45S-79
chr14	2195716	2197585	RNA18S-79
chr14	2198656	2198813	RNA5_8S-79
chr14	2199981	2205066	RNA28S-79
chr14	2236350	2249705	RNA45S-80
chr14	2239988	2241857	RNA18S-80
chr14	2242928	2243085	RNA5_8S-80
chr14	2244253	2249338	RNA28S-80
chr14	2280622	2293977	RNA45S-81
chr14	2284260	2286129	RNA18S-81
chr14	2287200	2287357	RNA5_8S-81
chr14	2288525	2293610	RNA28S-81
chr14	2324894	2338249	RNA45S-82
chr14	2328532	2330401	RNA18S-82
chr14	2331472	2331629	RNA5_8S-82
chr14	2332797	2337882	RNA28S-82
chr14	2369166	2382521	RNA45S-83
chr14	2372804	2374673	RNA18S-83
chr14	2375744	2375901	RNA5_8S-83
chr14	2377069	2382154	RNA28S-83
chr14	2413438	2426793	RNA45S-84
chr14	2417076	2418945	RNA18S-84
chr14	2420016	2420173	RNA5_8S-84
chr14	2421341	2426426	RNA28S-84
chr14	2457710	2471065	RNA45S-85
chr14	2461348	2463217	RNA18S-85
chr14	2464288	2464445	RNA5_8S-85
chr14	2465613	2470698	RNA28S-85
chr14	2501982	2515337	RNA45S-86
chr14	2505620	2507489	RNA18S-86
chr14	2508560	2508717	RNA5_8S-86
chr14	2509885	2514970	RNA28S-86
chr14	2546254	2559609	RNA45S-87
chr14	2549892	2551761	RNA18S-87
chr14	2552832	2552989	RNA5_8S-87
chr14	2554157	2559242	RNA28S-87
chr14	2590526	2603881	RNA45S-88
chr14	2594164	2596033	RNA18S-88
chr14	2597104	2597261	RNA5_8S-88
chr14	2598429	2603514	RNA28S-88
chr14	2634798	2648153	RNA45S-89
chr14	2638436	2640305	RNA18S-89
chr14	2641376	2641533	RNA5_8S-89
chr14	2642701	2647786	RNA28S-89
chr14	2679070	2692425	RNA45S-90
chr14	2682708	2684577	RNA18S-90
chr14	2685648	2685805	RNA5_8S-90
chr14	2686973	2692058	RNA28S-90
chr14	2723342	2736697	RNA45S-91
chr14	2726980	2728849	RNA18S-91
chr14	2729920	2730077	RNA5_8S-91
chr14	2731245	2736330	RNA28S-91
chr14	2767484	2780864	RNA45S-92
chr14	2771140	2773009	RNA18S-92
chr14	2774084	2774241	RNA5_8S-92
chr14	2775409	2780497	RNA28S-92
chr15	2510165	2523524	RNA45S-93
chr15	2513820	2515689	RNA18S-93
chr15	2516763	2516920	RNA5_8S-93
chr15	2518088	2523167	RNA28S-93
chr15	2552720	2566051	RNA45S-94
chr15	2556359	2558228	RNA18S-94
chr15	2559304	2559461	RNA5_8S-94
chr15	2560629	2565694	RNA28S-94
chr15	2595247	2608578	RNA45S-95
chr15	2598886	2600755	RNA18S-95
chr15	2601831	2601988	RNA5_8S-95
chr15	2603156	2608221	RNA28S-95
chr15	2637774	2651105	RNA45S-96
chr15	2641413	2643282	RNA18S-96
chr15	2644358	2644515	RNA5_8S-96
chr15	2645683	2650748	RNA28S-96
chr15	2680301	2693632	RNA45S-97
chr15	2683940	2685809	RNA18S-97
chr15	2686885	2687042	RNA5_8S-97
chr15	2688210	2693275	RNA28S-97
chr15	2722828	2736159	RNA45S-98
chr15	2726467	2728336	RNA18S-98
chr15	2729412	2729569	RNA5_8S-98
chr15	2730737	2735802	RNA28S-98
chr15	2765355	2778686	RNA45S-99
chr15	2768994	2770863	RNA18S-99
chr15	2771939	2772096	RNA5_8S-99
chr15	2773264	2778329	RNA28S-99
chr15	2807882	2821213	RNA45S-100
chr15	2811521	2813390	RNA18S-100
chr15	2814466	2814623	RNA5_8S-100
chr15	2815791	2820856	RNA28S-100
chr15	2850409	2863740	RNA45S-101
chr15	2854048	2855917	RNA18S-101
chr15	2856993	2857150	RNA5_8S-101
chr15	2858318	2863383	RNA28S-101
chr15	2892936	2906267	RNA45S-102
chr15	2896575	2898444	RNA18S-102
chr15	2899520	2899677	RNA5_8S-102
chr15	2900845	2905910	RNA28S-102
chr15	2935463	2948794	RNA45S-103
chr15	2939102	2940971	RNA18S-103
chr15	2942047	2942204	RNA5_8S-103
chr15	2943372	2948437	RNA28S-103
chr15	2977990	2991321	RNA45S-104
chr15	2981629	2983498	RNA18S-104
chr15	2984574	2984731	RNA5_8S-104
chr15	2985899	2990964	RNA28S-104
chr15	3020517	3033848	RNA45S-105
chr15	3024156	3026025	RNA18S-105
chr15	3027101	3027258	RNA5_8S-105
chr15	3028426	3033491	RNA28S-105
chr15	3063044	3076375	RNA45S-106
chr15	3066683	3068552	RNA18S-106
chr15	3069628	3069785	RNA5_8S-106
chr15	3070953	3076018	RNA28S-106
chr15	3105571	3118902	RNA45S-107
chr15	3109210	3111079	RNA18S-107
chr15	3112155	3112312	RNA5_8S-107
chr15	3113480	3118545	RNA28S-107
chr15	3148098	3161429	RNA45S-108
chr15	3151737	3153606	RNA18S-108
chr15	3154682	3154839	RNA5_8S-108
chr15	3156007	3161072	RNA28S-108
chr15	3190625	3203956	RNA45S-109
chr15	3194264	3196133	RNA18S-109
chr15	3197209	3197366	RNA5_8S-109
chr15	3198534	3203599	RNA28S-109
chr15	3233149	3246478	RNA45S-110
chr15	3236788	3238657	RNA18S-110
chr15	3239731	3239888	RNA5_8S-110
chr15	3241056	3246115	RNA28S-110
chr15	3277098	3290427	RNA45S-111
chr15	3280737	3282606	RNA18S-111
chr15	3283680	3283837	RNA5_8S-111
chr15	3285005	3290064	RNA28S-111
chr15	3321047	3334376	RNA45S-112
chr15	3324686	3326555	RNA18S-112
chr15	3327629	3327786	RNA5_8S-112
chr15	3328954	3334013	RNA28S-112
chr15	3364996	3378325	RNA45S-113
chr15	3368635	3370504	RNA18S-113
chr15	3371578	3371735	RNA5_8S-113
chr15	3372903	3377962	RNA28S-113
chr15	3408945	3422274	RNA45S-114
chr15	3412584	3414453	RNA18S-114
chr15	3415527	3415684	RNA5_8S-114
chr15	3416852	3421911	RNA28S-114
chr15	3452894	3466223	RNA45S-115
chr15	3456533	3458402	RNA18S-115
chr15	3459476	3459633	RNA5_8S-115
chr15	3460801	3465860	RNA28S-115
chr15	3496843	3510172	RNA45S-116
chr15	3500482	3502351	RNA18S-116
chr15	3503425	3503582	RNA5_8S-116
chr15	3504750	3509809	RNA28S-116
chr15	3540792	3554121	RNA45S-117
chr15	3544431	3546300	RNA18S-117
chr15	3547374	3547531	RNA5_8S-117
chr15	3548699	3553758	RNA28S-117
chr15	3584741	3598070	RNA45S-118
chr15	3588380	3590249	RNA18S-118
chr15	3591323	3591480	RNA5_8S-118
chr15	3592648	3597707	RNA28S-118
chr15	3628690	3642019	RNA45S-119
chr15	3632329	3634198	RNA18S-119
chr15	3635272	3635429	RNA5_8S-119
chr15	3636597	3641656	RNA28S-119
chr15	3672639	3685968	RNA45S-120
chr15	3676278	3678147	RNA18S-120
chr15	3679221	3679378	RNA5_8S-120
chr15	3680546	3685605	RNA28S-120
chr15	3716588	3729917	RNA45S-121
chr15	3720227	3722096	RNA18S-121
chr15	3723170	3723327	RNA5_8S-121
chr15	3724495	3729554	RNA28S-121
chr15	3760537	3773866	RNA45S-122
chr15	3764176	3766045	RNA18S-122
chr15	3767119	3767276	RNA5_8S-122
chr15	3768444	3773503	RNA28S-122
chr15	3804486	3817815	RNA45S-123
chr15	3808125	3809994	RNA18S-123
chr15	3811068	3811225	RNA5_8S-123
chr15	3812393	3817452	RNA28S-123
chr15	3848435	3861764	RNA45S-124
chr15	3852074	3853943	RNA18S-124
chr15	3855017	3855174	RNA5_8S-124
chr15	3856342	3861401	RNA28S-124
chr15	3892384	3905713	RNA45S-125
chr15	3896023	3897892	RNA18S-125
chr15	3898966	3899123	RNA5_8S-125
chr15	3900291	3905350	RNA28S-125
chr15	3936333	3949676	RNA45S-126
chr15	3939972	3941844	RNA18S-126
chr15	3942916	3943073	RNA5_8S-126
chr15	3944241	3949313	RNA28S-126
chr15	3981265	3994605	RNA45S-127
chr15	3984904	3986773	RNA18S-127
chr15	3987845	3988002	RNA5_8S-127
chr15	3989170	3994242	RNA28S-127
chr15	4026194	4039534	RNA45S-128
chr15	4029833	4031702	RNA18S-128
chr15	4032774	4032931	RNA5_8S-128
chr15	4034099	4039171	RNA28S-128
chr15	4071123	4084463	RNA45S-129
chr15	4074762	4076631	RNA18S-129
chr15	4077703	4077860	RNA5_8S-129
chr15	4079028	4084100	RNA28S-129
chr15	4116052	4129392	RNA45S-130
chr15	4119691	4121560	RNA18S-130
chr15	4122632	4122789	RNA5_8S-130
chr15	4123957	4129029	RNA28S-130
chr15	4160981	4174321	RNA45S-131
chr15	4164620	4166489	RNA18S-131
chr15	4167561	4167718	RNA5_8S-131
chr15	4168886	4173958	RNA28S-131
chr15	4205910	4219250	RNA45S-132
chr15	4209549	4211418	RNA18S-132
chr15	4212490	4212647	RNA5_8S-132
chr15	4213815	4218887	RNA28S-132
chr15	4250839	4264179	RNA45S-133
chr15	4254478	4256347	RNA18S-133
chr15	4257419	4257576	RNA5_8S-133
chr15	4258744	4263816	RNA28S-133
chr15	4295768	4309108	RNA45S-134
chr15	4299407	4301276	RNA18S-134
chr15	4302348	4302505	RNA5_8S-134
chr15	4303673	4308745	RNA28S-134
chr15	4340697	4354037	RNA45S-135
chr15	4344336	4346205	RNA18S-135
chr15	4347277	4347434	RNA5_8S-135
chr15	4348602	4353674	RNA28S-135
chr15	4385626	4398966	RNA45S-136
chr15	4389265	4391134	RNA18S-136
chr15	4392206	4392363	RNA5_8S-136
chr15	4393531	4398603	RNA28S-136
chr15	4430555	4443895	RNA45S-137
chr15	4434194	4436063	RNA18S-137
chr15	4437135	4437292	RNA5_8S-137
chr15	4438460	4443532	RNA28S-137
chr15	4475484	4488824	RNA45S-138
chr15	4479123	4480992	RNA18S-138
chr15	4482064	4482221	RNA5_8S-138
chr15	4483389	4488461	RNA28S-138
chr15	4520413	4533753	RNA45S-139
chr15	4524052	4525921	RNA18S-139
chr15	4526993	4527150	RNA5_8S-139
chr15	4528318	4533390	RNA28S-139
chr15	4565342	4578682	RNA45S-140
chr15	4568981	4570850	RNA18S-140
chr15	4571922	4572079	RNA5_8S-140
chr15	4573247	4578319	RNA28S-140
chr15	4610271	4623611	RNA45S-141
chr15	4613910	4615779	RNA18S-141
chr15	4616851	4617008	RNA5_8S-141
chr15	4618176	4623248	RNA28S-141
chr15	4655200	4668554	RNA45S-142
chr15	4658839	4660708	RNA18S-142
chr15	4661784	4661941	RNA5_8S-142
chr15	4663112	4668191	RNA28S-142
chr21	3112035	3125409	RNA45S-143
chr21	3115701	3117570	RNA18S-143
chr21	3118647	3118804	RNA5_8S-143
chr21	3119971	3125048	RNA28S-143
chr21	3156890	3170233	RNA45S-144
chr21	3160530	3162399	RNA18S-144
chr21	3163476	3163633	RNA5_8S-144
chr21	3164804	3169872	RNA28S-144
chr21	3201677	3215020	RNA45S-145
chr21	3205317	3207186	RNA18S-145
chr21	3208263	3208420	RNA5_8S-145
chr21	3209591	3214659	RNA28S-145
chr21	3246464	3259807	RNA45S-146
chr21	3250104	3251973	RNA18S-146
chr21	3253050	3253207	RNA5_8S-146
chr21	3254378	3259446	RNA28S-146
chr21	3291251	3304594	RNA45S-147
chr21	3294891	3296760	RNA18S-147
chr21	3297837	3297994	RNA5_8S-147
chr21	3299165	3304233	RNA28S-147
chr21	3336038	3349381	RNA45S-148
chr21	3339678	3341547	RNA18S-148
chr21	3342624	3342781	RNA5_8S-148
chr21	3343952	3349020	RNA28S-148
chr21	3380825	3394168	RNA45S-149
chr21	3384465	3386334	RNA18S-149
chr21	3387411	3387568	RNA5_8S-149
chr21	3388739	3393807	RNA28S-149
chr21	3425612	3438955	RNA45S-150
chr21	3429252	3431121	RNA18S-150
chr21	3432198	3432355	RNA5_8S-150
chr21	3433526	3438594	RNA28S-150
chr21	3470399	3483742	RNA45S-151
chr21	3474039	3475908	RNA18S-151
chr21	3476985	3477142	RNA5_8S-151
chr21	3478313	3483381	RNA28S-151
chr21	3515186	3528529	RNA45S-152
chr21	3518826	3520695	RNA18S-152
chr21	3521772	3521929	RNA5_8S-152
chr21	3523100	3528168	RNA28S-152
chr21	3559973	3573316	RNA45S-153
chr21	3563613	3565482	RNA18S-153
chr21	3566559	3566716	RNA5_8S-153
chr21	3567887	3572955	RNA28S-153
chr21	3604760	3618103	RNA45S-154
chr21	3608400	3610269	RNA18S-154
chr21	3611346	3611503	RNA5_8S-154
chr21	3612674	3617742	RNA28S-154
chr21	3649547	3662890	RNA45S-155
chr21	3653187	3655056	RNA18S-155
chr21	3656133	3656290	RNA5_8S-155
chr21	3657461	3662529	RNA28S-155
chr21	3694334	3707677	RNA45S-156
chr21	3697974	3699843	RNA18S-156
chr21	3700920	3701077	RNA5_8S-156
chr21	3702248	3707316	RNA28S-156
chr21	3739121	3752464	RNA45S-157
chr21	3742761	3744630	RNA18S-157
chr21	3745707	3745864	RNA5_8S-157
chr21	3747035	3752103	RNA28S-157
chr21	3783908	3797251	RNA45S-158
chr21	3787548	3789417	RNA18S-158
chr21	3790494	3790651	RNA5_8S-158
chr21	3791822	3796890	RNA28S-158
chr21	3828695	3842038	RNA45S-159
chr21	3832335	3834204	RNA18S-159
chr21	3835281	3835438	RNA5_8S-159
chr21	3836609	3841677	RNA28S-159
chr21	3873496	3886844	RNA45S-160
chr21	3877136	3879005	RNA18S-160
chr21	3880083	3880240	RNA5_8S-160
chr21	3881408	3886483	RNA28S-160
chr21	3917881	3931229	RNA45S-161
chr21	3921521	3923390	RNA18S-161
chr21	3924468	3924625	RNA5_8S-161
chr21	3925793	3930868	RNA28S-161
chr21	3962266	3975614	RNA45S-162
chr21	3965906	3967775	RNA18S-162
chr21	3968853	3969010	RNA5_8S-162
chr21	3970178	3975253	RNA28S-162
chr21	4006651	4019999	RNA45S-163
chr21	4010291	4012160	RNA18S-163
chr21	4013238	4013395	RNA5_8S-163
chr21	4014563	4019638	RNA28S-163
chr21	4051036	4064384	RNA45S-164
chr21	4054676	4056545	RNA18S-164
chr21	4057623	4057780	RNA5_8S-164
chr21	4058948	4064023	RNA28S-164
chr21	4095421	4108769	RNA45S-165
chr21	4099061	4100930	RNA18S-165
chr21	4102008	4102165	RNA5_8S-165
chr21	4103333	4108408	RNA28S-165
chr21	4139806	4153154	RNA45S-166
chr21	4143446	4145315	RNA18S-166
chr21	4146393	4146550	RNA5_8S-166
chr21	4147718	4152793	RNA28S-166
chr21	4184191	4197539	RNA45S-167
chr21	4187831	4189700	RNA18S-167
chr21	4190778	4190935	RNA5_8S-167
chr21	4192103	4197178	RNA28S-167
chr21	4228576	4241924	RNA45S-168
chr21	4232216	4234085	RNA18S-168
chr21	4235163	4235320	RNA5_8S-168
chr21	4236488	4241563	RNA28S-168
chr21	4272961	4286309	RNA45S-169
chr21	4276601	4278470	RNA18S-169
chr21	4279548	4279705	RNA5_8S-169
chr21	4280873	4285948	RNA28S-169
chr21	4317346	4330694	RNA45S-170
chr21	4320986	4322855	RNA18S-170
chr21	4323933	4324090	RNA5_8S-170
chr21	4325258	4330333	RNA28S-170
chr21	4361731	4375079	RNA45S-171
chr21	4365371	4367240	RNA18S-171
