chr13	8455247	8457116	RNA18S-58
chr13	8458198	8458355	RNA5_8S-58
chr13	8502217	8504086	RNA18S-59
chr13	8505168	8505325	RNA5_8S-59
chr13	8549187	8551056	RNA18S-60
chr13	8552138	8552295	RNA5_8S-60
chr13	8596157	8598026	RNA18S-61
chr13	8599108	8599265	RNA5_8S-61
chr13	8643127	8644996	RNA18S-62
chr13	8646078	8646235	RNA5_8S-62
chr13	8690097	8691966	RNA18S-63
chr13	8693048	8693205	RNA5_8S-63
chr13	8737067	8738936	RNA18S-64
chr13	8740018	8740175	RNA5_8S-64
chr13	8784037	8785906	RNA18S-65
chr13	8786988	8787145	RNA5_8S-65
chr13	8831007	8832876	RNA18S-66
chr13	8833958	8834115	RNA5_8S-66
chr13	8877977	8879846	RNA18S-67
chr13	8880928	8881085	RNA5_8S-67
chr13	8924947	8926816	RNA18S-68
chr13	8927898	8928055	RNA5_8S-68
chr13	8971917	8973786	RNA18S-69
chr13	8974868	8975025	RNA5_8S-69
chr13	9018887	9020756	RNA18S-70
chr13	9021838	9021995	RNA5_8S-70
chr13	9065857	9067726	RNA18S-71
chr13	9068808	9068965	RNA5_8S-71
chr13	9112827	9114696	RNA18S-72
chr13	9115778	9115935	RNA5_8S-72
chr13	9158964	9160833	RNA18S-73
chr13	9161915	9162072	RNA5_8S-73
chr13	9205310	9207179	RNA18S-74
chr13	9208261	9208418	RNA5_8S-74
chr13	9250196	9252065	RNA18S-75
chr13	9253143	9253300	RNA5_8S-75
chr13	9299442	9301311	RNA18S-76
chr13	9302378	9302535	RNA5_8S-76
chr14	2107165	2109034	RNA18S-77
chr14	2110112	2110269	RNA5_8S-77
chr14	2151444	2153313	RNA18S-78
chr14	2154384	2154541	RNA5_8S-78
chr14	2195716	2197585	RNA18S-79
chr14	2198656	2198813	RNA5_8S-79
chr14	2239988	2241857	RNA18S-80
chr14	2242928	2243085	RNA5_8S-80
chr14	2284260	2286129	RNA18S-81
chr14	2287200	2287357	RNA5_8S-81
chr14	2328532	2330401	RNA18S-82
chr14	2331472	2331629	RNA5_8S-82
chr14	2372804	2374673	RNA18S-83
chr14	2375744	2375901	RNA5_8S-83
chr14	2417076	2418945	RNA18S-84
chr14	2420016	2420173	RNA5_8S-84
chr14	2461348	2463217	RNA18S-85
chr14	2464288	2464445	RNA5_8S-85
chr14	2505620	2507489	RNA18S-86
chr14	2508560	2508717	RNA5_8S-86
chr14	2549892	2551761	RNA18S-87
chr14	2552832	2552989	RNA5_8S-87
chr14	2594164	2596033	RNA18S-88
chr14	2597104	2597261	RNA5_8S-88
chr14	2638436	2640305	RNA18S-89
chr14	2641376	2641533	RNA5_8S-89
chr14	2682708	2684577	RNA18S-90
chr14	2685648	2685805	RNA5_8S-90
chr14	2726980	2728849	RNA18S-91
chr14	2729920	2730077	RNA5_8S-91
chr14	2771140	2773009	RNA18S-92
chr14	2774084	2774241	RNA5_8S-92
chr15	2513820	2515689	RNA18S-93
chr15	2516763	2516920	RNA5_8S-93
chr15	2556359	2558228	RNA18S-94
chr15	2559304	2559461	RNA5_8S-94
chr15	2598886	2600755	RNA18S-95
chr15	2601831	2601988	RNA5_8S-95
chr15	2641413	2643282	RNA18S-96
chr15	2644358	2644515	RNA5_8S-96
chr15	2683940	2685809	RNA18S-97
chr15	2686885	2687042	RNA5_8S-97
chr15	2726467	2728336	RNA18S-98
chr15	2729412	2729569	RNA5_8S-98
chr15	2768994	2770863	RNA18S-99
chr15	2771939	2772096	RNA5_8S-99
chr15	2811521	2813390	RNA18S-100
chr15	2814466	2814623	RNA5_8S-100
chr15	2854048	2855917	RNA18S-101
chr15	2856993	2857150	RNA5_8S-101
chr15	2896575	2898444	RNA18S-102
chr15	2899520	2899677	RNA5_8S-102
chr15	2939102	2940971	RNA18S-103
chr15	2942047	2942204	RNA5_8S-103
chr15	2981629	2983498	RNA18S-104
chr15	2984574	2984731	RNA5_8S-104
chr15	3024156	3026025	RNA18S-105
chr15	3027101	3027258	RNA5_8S-105
chr15	3066683	3068552	RNA18S-106
chr15	3069628	3069785	RNA5_8S-106
chr15	3109210	3111079	RNA18S-107
chr15	3112155	3112312	RNA5_8S-107
chr15	3151737	3153606	RNA18S-108
chr15	3154682	3154839	RNA5_8S-108
chr15	3194264	3196133	RNA18S-109
chr15	3197209	3197366	RNA5_8S-109
chr15	3236788	3238657	RNA18S-110
chr15	3239731	3239888	RNA5_8S-110
chr15	3280737	3282606	RNA18S-111
chr15	3283680	3283837	RNA5_8S-111
chr15	3324686	3326555	RNA18S-112
chr15	3327629	3327786	RNA5_8S-112
chr15	3368635	3370504	RNA18S-113
chr15	3371578	3371735	RNA5_8S-113
chr15	3412584	3414453	RNA18S-114
chr15	3415527	3415684	RNA5_8S-114
chr15	3456533	3458402	RNA18S-115
chr15	3459476	3459633	RNA5_8S-115
chr15	3500482	3502351	RNA18S-116
chr15	3503425	3503582	RNA5_8S-116
chr15	3544431	3546300	RNA18S-117
chr15	3547374	3547531	RNA5_8S-117
chr15	3588380	3590249	RNA18S-118
chr15	3591323	3591480	RNA5_8S-118
chr15	3632329	3634198	RNA18S-119
chr15	3635272	3635429	RNA5_8S-119
chr15	3676278	3678147	RNA18S-120
chr15	3679221	3679378	RNA5_8S-120
chr15	3720227	3722096	RNA18S-121
chr15	3723170	3723327	RNA5_8S-121
chr15	3764176	3766045	RNA18S-122
chr15	3767119	3767276	RNA5_8S-122
chr15	3808125	3809994	RNA18S-123
chr15	3811068	3811225	RNA5_8S-123
chr15	3852074	3853943	RNA18S-124
chr15	3855017	3855174	RNA5_8S-124
chr15	3896023	3897892	RNA18S-125
chr15	3898966	3899123	RNA5_8S-125
chr15	3939972	3941844	RNA18S-126
chr15	3942916	3943073	RNA5_8S-126
chr15	3984904	3986773	RNA18S-127
chr15	3987845	3988002	RNA5_8S-127
chr15	4029833	4031702	RNA18S-128
chr15	4032774	4032931	RNA5_8S-128
chr15	4074762	4076631	RNA18S-129
chr15	4077703	4077860	RNA5_8S-129
chr15	4119691	4121560	RNA18S-130
chr15	4122632	4122789	RNA5_8S-130
chr15	4164620	4166489	RNA18S-131
chr15	4167561	4167718	RNA5_8S-131
chr15	4209549	4211418	RNA18S-132
chr15	4212490	4212647	RNA5_8S-132
chr15	4254478	4256347	RNA18S-133
chr15	4257419	4257576	RNA5_8S-133
chr15	4299407	4301276	RNA18S-134
chr15	4302348	4302505	RNA5_8S-134
chr15	4344336	4346205	RNA18S-135
chr15	4347277	4347434	RNA5_8S-135
chr15	4389265	4391134	RNA18S-136
chr15	4392206	4392363	RNA5_8S-136
chr15	4434194	4436063	RNA18S-137
chr15	4437135	4437292	RNA5_8S-137
chr15	4479123	4480992	RNA18S-138
chr15	4482064	4482221	RNA5_8S-138
chr15	4524052	4525921	RNA18S-139
chr15	4526993	4527150	RNA5_8S-139
chr15	4568981	4570850	RNA18S-140
chr15	4571922	4572079	RNA5_8S-140
chr15	4613910	4615779	RNA18S-141
chr15	4616851	4617008	RNA5_8S-141
chr15	4658839	4660708	RNA18S-142
chr15	4661784	4661941	RNA5_8S-142
chr21	3115701	3117570	RNA18S-143
chr21	3118647	3118804	RNA5_8S-143
chr21	3160530	3162399	RNA18S-144
chr21	3163476	3163633	RNA5_8S-144
chr21	3205317	3207186	RNA18S-145
chr21	3208263	3208420	RNA5_8S-145
chr21	3250104	3251973	RNA18S-146
chr21	3253050	3253207	RNA5_8S-146
chr21	3294891	3296760	RNA18S-147
chr21	3297837	3297994	RNA5_8S-147
chr21	3339678	3341547	RNA18S-148
chr21	3342624	3342781	RNA5_8S-148
chr21	3384465	3386334	RNA18S-149
chr21	3387411	3387568	RNA5_8S-149
chr21	3429252	3431121	RNA18S-150
chr21	3432198	3432355	RNA5_8S-150
chr21	3474039	3475908	RNA18S-151
chr21	3476985	3477142	RNA5_8S-151
chr21	3518826	3520695	RNA18S-152
chr21	3521772	3521929	RNA5_8S-152
chr21	3563613	3565482	RNA18S-153
chr21	3566559	3566716	RNA5_8S-153
chr21	3608400	3610269	RNA18S-154
chr21	3611346	3611503	RNA5_8S-154
chr21	3653187	3655056	RNA18S-155
chr21	3656133	3656290	RNA5_8S-155
chr21	3697974	3699843	RNA18S-156
chr21	3700920	3701077	RNA5_8S-156
chr21	3742761	3744630	RNA18S-157
chr21	3745707	3745864	RNA5_8S-157
chr21	3787548	3789417	RNA18S-158
chr21	3790494	3790651	RNA5_8S-158
chr21	3832335	3834204	RNA18S-159
chr21	3835281	3835438	RNA5_8S-159
chr21	3877136	3879005	RNA18S-160
chr21	3880083	3880240	RNA5_8S-160
chr21	3921521	3923390	RNA18S-161
chr21	3924468	3924625	RNA5_8S-161
chr21	3965906	3967775	RNA18S-162
chr21	3968853	3969010	RNA5_8S-162
chr21	4010291	4012160	RNA18S-163
chr21	4013238	4013395	RNA5_8S-163
chr21	4054676	4056545	RNA18S-164
chr21	4057623	4057780	RNA5_8S-164
chr21	4099061	4100930	RNA18S-165
chr21	4102008	4102165	RNA5_8S-165
chr21	4143446	4145315	RNA18S-166
chr21	4146393	4146550	RNA5_8S-166
chr21	4187831	4189700	RNA18S-167
chr21	4190778	4190935	RNA5_8S-167
chr21	4232216	4234085	RNA18S-168
chr21	4235163	4235320	RNA5_8S-168
chr21	4276601	4278470	RNA18S-169
chr21	4279548	4279705	RNA5_8S-169
chr21	4320986	4322855	RNA18S-170
chr21	4323933	4324090	RNA5_8S-170
chr21	4365371	4367240	RNA18S-171
chr21	4368318	4368475	RNA5_8S-171
chr21	4409756	4411625	RNA18S-172
chr21	4412703	4412860	RNA5_8S-172
chr21	4454141	4456010	RNA18S-173
chr21	4457088	4457245	RNA5_8S-173
chr21	4498526	4500395	RNA18S-174
chr21	4501473	4501630	RNA5_8S-174
chr21	4542911	4544780	RNA18S-175
chr21	4545858	4546015	RNA5_8S-175
chr21	4587296	4589165	RNA18S-176
chr21	4590243	4590400	RNA5_8S-176
chr21	4631681	4633550	RNA18S-177
chr21	4634628	4634785	RNA5_8S-177
chr21	4676066	4677935	RNA18S-178
chr21	4679013	4679170	RNA5_8S-178
chr21	4720451	4722320	RNA18S-179
chr21	4723398	4723555	RNA5_8S-179
chr21	4764836	4766705	RNA18S-180
chr21	4767783	4767940	RNA5_8S-180
chr21	4809221	4811090	RNA18S-181
chr21	4812168	4812325	RNA5_8S-181
chr21	4853606	4855475	RNA18S-182
chr21	4856553	4856710	RNA5_8S-182
chr21	4897991	4899860	RNA18S-183
chr21	4900938	4901095	RNA5_8S-183
chr21	4942376	4944245	RNA18S-184
chr21	4945323	4945480	RNA5_8S-184
chr21	4986761	4988630	RNA18S-185
chr21	4989708	4989865	RNA5_8S-185
chr21	5031146	5033015	RNA18S-186
chr21	5034093	5034250	RNA5_8S-186
chr21	5075531	5077400	RNA18S-187
chr21	5078478	5078635	RNA5_8S-187
chr21	5119916	5121785	RNA18S-188
chr21	5122863	5123020	RNA5_8S-188
chr21	5164301	5166170	RNA18S-189
chr21	5167248	5167405	RNA5_8S-189
chr21	5208686	5210555	RNA18S-190
chr21	5211633	5211790	RNA5_8S-190
chr21	5253071	5254940	RNA18S-191
chr21	5256018	5256175	RNA5_8S-191
chr21	5297456	5299325	RNA18S-192
chr21	5300403	5300560	RNA5_8S-192
chr21	5341841	5343710	RNA18S-193
chr21	5344788	5344945	RNA5_8S-193
chr21	5386226	5388095	RNA18S-194
chr21	5389173	5389330	RNA5_8S-194
chr21	5430611	5432480	RNA18S-195
chr21	5433558	5433715	RNA5_8S-195
chr21	5474996	5476865	RNA18S-196
chr21	5477943	5478100	RNA5_8S-196
chr21	5519382	5521251	RNA18S-197
chr21	5522329	5522486	RNA5_8S-197
chr21	5563407	5565276	RNA18S-198
chr21	5566349	5566506	RNA5_8S-198
chr22	4801290	4803159	RNA18S-199
chr22	4804233	4804390	RNA5_8S-199
chr22	4844666	4846535	RNA18S-200
chr22	4847609	4847766	RNA5_8S-200
chr22	4888042	4889911	RNA18S-201
chr22	4890985	4891142	RNA5_8S-201
chr22	4931418	4933287	RNA18S-202
chr22	4934361	4934518	RNA5_8S-202
chr22	4974794	4976663	RNA18S-203
chr22	4977737	4977894	RNA5_8S-203
chr22	5018170	5020039	RNA18S-204
chr22	5021113	5021270	RNA5_8S-204
chr22	5061546	5063415	RNA18S-205
chr22	5064489	5064646	RNA5_8S-205
chr22	5104922	5106791	RNA18S-206
chr22	5107865	5108022	RNA5_8S-206
chr22	5148298	5150167	RNA18S-207
chr22	5151241	5151398	RNA5_8S-207
chr22	5191674	5193543	RNA18S-208
chr22	5194617	5194774	RNA5_8S-208
chr22	5235050	5236919	RNA18S-209
chr22	5237993	5238150	RNA5_8S-209
chr22	5278426	5280295	RNA18S-210
chr22	5281369	5281526	RNA5_8S-210
chr22	5321802	5323671	RNA18S-211
chr22	5324745	5324902	RNA5_8S-211
chr22	5365178	5367047	RNA18S-212
chr22	5368121	5368278	RNA5_8S-212
chr22	5408554	5410423	RNA18S-213
chr22	5411497	5411654	RNA5_8S-213
chr22	5451930	5453799	RNA18S-214
chr22	5454873	5455030	RNA5_8S-214
chr22	5495306	5497175	RNA18S-215
chr22	5498249	5498406	RNA5_8S-215
chr22	5538660	5540529	RNA18S-216
chr22	5541603	5541760	RNA5_8S-216
chr22	5582745	5584614	RNA18S-217
chr22	5585682	5585839	RNA5_8S-217
chr22	5627358	5629227	RNA18S-218
chr22	5630293	5630450	RNA5_8S-218
chr22	5672658	5674527	RNA18S-219
chr22	5675594	5675751	RNA5_8S-219
